partido_id,temporada,jornada_num,local,visitante,h_win_rate_global,h_win_rate_last5,h_win_rate_home,h_win_rate_away,h_pts_fav_exp,h_pts_con_exp,h_set_win_rate,h_set_diff_exp,h_forma_home,h_forma_away,h_ultimo_set_diff,h_racha,h_n_partidos_hist,h_h2h_set_diff_exp,h_h2h_win_rate,a_win_rate_global,a_win_rate_last5,a_win_rate_home,a_win_rate_away,a_pts_fav_exp,a_pts_con_exp,a_set_win_rate,a_set_diff_exp,a_forma_home,a_forma_away,a_ultimo_set_diff,a_racha,a_n_partidos_hist,a_h2h_set_diff_exp,a_h2h_win_rate,diff_win_rate_global,diff_win_rate_last5,diff_set_win_rate,diff_set_diff_exp,diff_pts_fav_exp,diff_pts_con_exp,diff_racha,diff_ultimo_set_diff,diff_rank_season,diff_forma_efectiva,h_descanso,a_descanso,diff_descanso,h_rank_season,a_rank_season,gana_local
2025/2026_Cuneo_Monza_7Round,2025/2026,7.0,Cuneo,Monza,0.3704,0.4,0.45,0.3529,2.0915,2.9649,0.483,-0.8734,0.4,0.4,-1,-4,17,0.0,0.5,0.4516,0.4,0.3898,0.5455,1.8538,2.2295,0.5161,-0.3758,0.4667,0.3333,3,1,83,0.0,0.5,-0.0812,0.0,-0.03310000000000002,-0.49759999999999993,0.23770000000000002,0.7354000000000003,-5,-4,3,0.06670000000000004,0.0,1.0,-1.0,17,20,1
2025/2026_Grott_Padov_7Round,2025/2026,7.0,Grottazzolina,Padova,0.3235,0.3333,0.375,0.35,1.3145,3.2302,0.4341,-1.9157,0.3333,0.3333,-3,-12,24,-1.3,0.3571,0.3723,0.4,0.4219,0.325,1.3423,2.7877,0.4732,-1.4454,0.4667,0.3333,-3,-1,84,1.7,0.6429,-0.04880000000000001,-0.06670000000000004,-0.039100000000000024,-0.47029999999999994,-0.027800000000000047,0.4424999999999999,-11,0,-8,0.0,1.0,1.0,0.0,26,18,0
2025/2026_Grott_Piace_7Round,2025/2026,7.0,Grottazzolina,Piacenza,0.3143,0.3333,0.36,0.35,1.6304,3.2016,0.4332,-1.5712,0.3333,0.3333,-1,-13,25,-3.0,0.3571,0.5541,0.6,0.4737,0.6087,2.7494,1.5753,0.5095,1.174,0.5333,0.6,-1,-1,64,3.0,0.6429,-0.2398,-0.2667,-0.07629999999999998,-2.7451999999999996,-1.119,1.6263,-12,0,-24,-0.2667,0.0,1.0,-1.0,26,2,0
2025/2026_Lube_Milan_7Round,2025/2026,7.0,Milano,Lube,0.4737,0.5333,0.459,0.5,2.0929,1.6179,0.4794,0.475,0.6,0.4667,3,1,85,-0.979,0.3889,0.5376,0.5333,0.5139,0.5806,2.3917,1.5615,0.5456,0.8302,0.6,0.5333,3,1,83,0.786,0.6111,-0.06389999999999996,0.0,-0.06619999999999998,-0.35520000000000007,-0.29879999999999995,0.056399999999999784,0,0,0,0.06669999999999998,0.0,1.0,-1.0,3,3,1
2025/2026_Lube_Padov_7Round,2025/2026,7.0,Padova,Lube,0.3789,0.4667,0.4219,0.3415,1.8535,2.5981,0.4741,-0.7446,0.4667,0.4,1,1,85,-2.412,0.3889,0.5319,0.4667,0.5139,0.5625,2.053,2.0072,0.5437,0.0457,0.6,0.4667,-2,-1,84,1.8,0.6111,-0.15300000000000002,0.0,-0.06959999999999994,-0.7903,-0.1995,0.5909,2,3,-7,0.0,0.0,0.0,0.0,11,4,1
2025/2026_Moden_Piace_7Round,2025/2026,7.0,Modena,Piacenza,0.5054,0.5333,0.5147,0.4857,2.6507,1.8931,0.5129,0.7577,0.6,0.5333,1,2,83,2.406,0.7222,0.56,0.6,0.4737,0.617,2.8434,1.2399,0.5123,1.6035,0.5333,0.6,3,1,65,-2.253,0.2778,-0.05460000000000009,-0.06669999999999998,0.0006000000000000449,-0.8457999999999999,-0.19269999999999987,0.6532,1,-2,-3,0.0,0.0,0.0,0.0,4,1,1
2025/2026_Monza_Veron_7Round,2025/2026,7.0,Verona,Monza,0.5543,0.6,0.5714,0.5455,2.5613,1.5374,0.4823,1.024,0.5714,0.5333,3,1,82,1.397,0.6111,0.4468,0.4,0.3898,0.5333,1.944,2.4755,0.5152,-0.5315,0.4667,0.3333,-1,-1,84,-0.732,0.3889,0.10750000000000004,0.19999999999999996,-0.032899999999999985,1.5554999999999999,0.6173000000000002,-0.9380999999999997,2,4,13,0.23810000000000003,0.0,0.0,0.0,7,20,1
2025/2026_Perug_Trent_7Round,2025/2026,7.0,Perugia,Trento,0.6304,0.6,0.5333,0.6528,3.0251,1.9762,0.5023,1.0489,0.5333,0.6667,1,2,82,-0.572,0.5,0.5761,0.6,0.5588,0.5735,2.968,1.4679,0.503,1.5,0.6,0.5333,3,3,82,-0.572,0.5,0.054300000000000015,0.0,-0.0007000000000000339,-0.45110000000000006,0.05710000000000015,0.5083,-1,-2,4,0.0,1.0,1.0,0.0,1,5,1
2025/2026_Pinet_Prata_7Round,2025/2026,7.0,Pineto,Prata di Pordenone,0.4,0.3333,0.5652,0.2963,2.3748,4.618,0.4378,-2.2432,0.6,0.3333,-6,-5,30,0.0,0.5,0.3617,0.4,0.3889,0.3846,2.951,3.8373,0.4406,-0.8863,0.4667,0.4667,0,1,37,0.0,0.5,0.0383,-0.06670000000000004,-0.002799999999999969,-1.3569,-0.5762,0.7807000000000004,-6,-6,0,0.13329999999999997,1.0,1.0,0.0,23,23,1
2025/2026_Raven_Sorre_7Round,2025/2026,7.0,Ravenna,Sorrento,0.55,0.6,0.5,0.5625,3.3016,4.0276,0.5239,-0.726,0.5333,0.6,-5,-1,30,0.0,0.5,0.5417,0.6,0.4667,0.5789,3.9075,3.6249,0.5162,0.2826,0.4667,0.5333,3,1,14,0.0,0.5,0.008300000000000085,0.0,0.00770000000000004,-1.0086,-0.6059000000000001,0.40269999999999984,-2,-8,3,0.0,1.0,1.0,0.0,9,12,1
2025/2026_Siena_Taran_7Round,2025/2026,7.0,Siena,Taranto,0.44,0.4667,0.4242,0.4815,3.6229,4.244,0.4726,-0.6211,0.5333,0.4667,-3,-1,40,0.0,0.5,0.4348,0.4,0.5,0.4348,2.9443,4.1655,0.447,-1.2212,0.5,0.4,-1,-2,13,0.0,0.5,0.005199999999999982,0.06669999999999998,0.02560000000000001,0.6001000000000001,0.6785999999999999,0.07850000000000001,1,-2,4,0.13329999999999997,1.0,1.0,0.0,20,24,0
2025/2026_Acica_Cantù_8Round,2025/2026,8.0,Acicastello,Cantù,0.6774,0.5333,0.6923,0.5333,4.4467,3.4496,0.5735,0.9971,0.5333,0.5333,1,3,21,0.0,0.5,0.5536,0.6,0.4848,0.6061,4.5596,3.0518,0.5048,1.5079,0.6,0.4667,4,2,46,0.0,0.5,0.12380000000000002,-0.06669999999999998,0.06869999999999998,-0.5108,-0.11289999999999978,0.39780000000000015,1,-3,2,0.06659999999999999,1.0,1.0,0.0,10,12,0
2025/2026_Avers_Sorre_8Round,2025/2026,8.0,Aversa,Sorrento,0.6364,0.6,0.5833,0.6333,4.9211,2.5056,0.5436,2.4155,0.6,0.5333,4,3,34,0.0,0.5,0.52,0.5333,0.4667,0.55,3.7032,3.6798,0.513,0.0235,0.4667,0.5333,-1,-1,15,0.0,0.5,0.11639999999999995,0.06669999999999998,0.03059999999999996,2.3920000000000003,1.2179000000000002,-1.1742000000000004,4,5,5,0.06669999999999998,1.0,1.0,0.0,8,13,1
2025/2026_Bresc_Raven_8Round,2025/2026,8.0,Brescia,Ravenna,0.5614,0.4667,0.587,0.4762,3.7885,4.1591,0.5231,-0.3706,0.5333,0.4667,-2,-2,47,0.0,0.5,0.561,0.6,0.5263,0.5625,3.4733,3.7588,0.525,-0.2855,0.6,0.6,1,1,31,0.0,0.5,0.00039999999999995595,-0.13329999999999997,-0.0019000000000000128,-0.08510000000000001,0.3151999999999999,0.40029999999999966,-3,-3,-4,-0.06669999999999998,1.0,1.0,0.0,13,9,1
2025/2026_Ciste_Perug_8Round,2025/2026,8.0,Perugia,Cisterna,0.6344,0.6,0.5484,0.6528,3.8365,2.0303,0.5053,1.8061,0.6,0.6667,4,3,83,3.0,0.7222,0.4286,0.4667,0.4722,0.375,1.7347,2.9117,0.5093,-1.1771,0.5333,0.4,-3,-3,32,-3.0,0.2778,0.20579999999999998,0.13329999999999997,-0.0040000000000000036,2.9832,2.1018,-0.8814000000000002,6,7,13,0.19999999999999996,1.0,1.0,0.0,1,14,1
2025/2026_Ciste_Piace_8Round,2025/2026,8.0,Piacenza,Cisterna,0.5526,0.5333,0.4737,0.6042,2.6486,1.7844,0.5113,0.8642,0.5333,0.5333,-1,-1,66,2.49,0.7222,0.4186,0.4,0.4722,0.3529,1.4494,2.97,0.5037,-1.5206,0.5333,0.4,-3,-4,33,-2.51,0.2778,0.13399999999999995,0.13329999999999997,0.00759999999999994,2.3848,1.1992,-1.1856000000000002,3,2,12,0.13329999999999997,1.0,0.0,1.0,2,14,1
2025/2026_Cuneo_Lube_8Round,2025/2026,8.0,Lube,Cuneo,0.5263,0.4,0.5139,0.5455,2.0831,2.3195,0.5426,-0.2364,0.6,0.4,-1,-2,85,0.0,0.5,0.3929,0.4,0.4762,0.3529,2.3968,2.8281,0.4878,-0.4313,0.4,0.4,1,1,18,0.0,0.5,0.13339999999999996,0.0,0.05479999999999996,0.19490000000000002,-0.31369999999999987,-0.5085999999999999,-3,-2,9,0.19999999999999996,1.0,1.0,0.0,5,14,1
2025/2026_Cuneo_Trent_8Round,2025/2026,8.0,Trento,Cuneo,0.5699,0.5333,0.5588,0.5652,2.7254,2.745,0.5,-0.0196,0.6,0.4667,-4,-1,83,0.0,0.5,0.3793,0.4,0.4762,0.3333,2.0249,2.9223,0.476,-0.8974,0.4,0.4,-3,-1,19,0.0,0.5,0.19059999999999994,0.13329999999999997,0.02400000000000002,0.8778,0.7004999999999999,-0.1772999999999998,0,-1,8,0.19999999999999996,1.0,0.0,1.0,6,14,1
2025/2026_Fano_Pinet_8Round,2025/2026,8.0,Fano,Pineto,0.35,0.4,0.4286,0.3611,2.915,4.4445,0.4142,-1.5295,0.4286,0.4667,-4,-3,30,0.0,0.5,0.4146,0.4,0.5833,0.2963,3.273,4.4023,0.4432,-1.1293,0.6,0.3333,2,1,31,0.0,0.5,-0.06460000000000005,0.0,-0.02899999999999997,-0.4002000000000001,-0.3580000000000001,0.04219999999999935,-4,-6,0,0.0953,1.0,1.0,0.0,20,20,1
2025/2026_Grott_Moden_8Round,2025/2026,8.0,Modena,Grottazzolina,0.5106,0.6,0.5217,0.4857,2.7707,1.9715,0.5135,0.7991,0.6,0.5333,1,3,84,2.3,0.6429,0.3056,0.3333,0.3462,0.35,1.4183,3.1804,0.4269,-1.7621,0.3333,0.3333,-3,-14,26,-2.7,0.3571,0.20500000000000007,0.2667,0.08659999999999995,2.5612,1.3524000000000003,-1.2089,17,4,23,0.2667,1.0,1.0,0.0,3,26,1
2025/2026_Grott_Monza_8Round,2025/2026,8.0,Grottazzolina,Monza,0.2973,0.3333,0.3462,0.3333,1.4803,3.1644,0.4234,-1.6841,0.3333,0.3333,-2,-15,27,-2.4,0.3571,0.4421,0.4,0.3898,0.5217,1.4699,2.6477,0.5129,-1.1778,0.4667,0.3333,-3,-2,85,1.6,0.6429,-0.14479999999999998,-0.06670000000000004,-0.08950000000000002,-0.5063,0.010399999999999965,0.5167000000000002,-13,1,-5,0.0,0.0,1.0,-1.0,26,21,0
2025/2026_Lagon_Taran_8Round,2025/2026,8.0,Lagonegro,Taranto,0.5111,0.4667,0.5405,0.4444,4.4113,3.6956,0.5458,0.7158,0.6,0.4667,-1,-1,35,0.0,0.5,0.4583,0.4667,0.5,0.4583,3.5359,3.8931,0.4583,-0.3572,0.5,0.4667,3,1,14,0.0,0.5,0.052800000000000014,0.0,0.08749999999999997,1.073,0.8754,-0.1974999999999998,-2,-4,8,0.13329999999999997,1.0,1.0,0.0,14,22,1
2025/2026_Lube_Veron_8Round,2025/2026,8.0,Verona,Lube,0.5591,0.6,0.6,0.5455,2.7082,1.1872,0.4847,1.5209,0.6,0.5333,3,2,83,-2.79,0.2778,0.5312,0.4667,0.5205,0.5455,2.3726,1.732,0.5448,0.6406,0.6,0.4,3,1,86,2.657,0.7222,0.027900000000000036,0.13329999999999997,-0.06009999999999993,0.8803,0.33560000000000034,-0.5448,1,0,-3,0.19999999999999996,1.0,0.0,1.0,7,4,0
2025/2026_Macer_Siena_8Round,2025/2026,8.0,Macerata,Siena,0.525,0.6,0.6207,0.381,4.3794,2.8713,0.5233,1.5081,0.5333,0.4,2,3,30,0.0,0.5,0.4314,0.4667,0.4118,0.4815,3.4658,4.6262,0.4695,-1.1604,0.5333,0.4667,-3,-2,41,0.0,0.5,0.09360000000000002,0.13329999999999997,0.053800000000000014,2.6685,0.9136000000000002,-1.7548999999999997,5,5,7,0.06659999999999999,1.0,1.0,0.0,15,22,0
2025/2026_Milan_Moden_8Round,2025/2026,8.0,Modena,Milano,0.5158,0.6,0.5286,0.4857,2.8546,1.7576,0.515,1.0969,0.6,0.5333,2,4,85,-0.755,0.3889,0.4792,0.5333,0.4677,0.5,2.3794,1.509,0.4811,0.8704,0.6,0.4667,2,2,86,0.01,0.6111,0.03660000000000002,0.06669999999999998,0.033899999999999986,0.22650000000000003,0.47520000000000007,0.24860000000000015,2,0,3,0.13329999999999997,0.0,1.0,-1.0,2,5,1
2025/2026_Milan_Trent_8Round,2025/2026,8.0,Milano,Trento,0.4742,0.5333,0.4677,0.4889,1.7729,1.9701,0.4789,-0.1972,0.6,0.4667,-3,-1,87,-0.942,0.3889,0.5745,0.6,0.5714,0.5652,2.823,2.0325,0.5022,0.7905,0.6667,0.4667,3,1,84,1.74,0.6111,-0.1003,-0.06669999999999998,-0.023299999999999987,-0.9877,-1.0501,-0.06240000000000023,-2,-6,0,0.13329999999999997,0.0,0.0,0.0,5,5,0
2025/2026_Monza_Piace_8Round,2025/2026,8.0,Monza,Piacenza,0.4479,0.4667,0.3898,0.5319,1.9428,1.962,0.5151,-0.0192,0.4667,0.4,3,1,86,-1.95,0.3889,0.5584,0.5333,0.4872,0.6042,2.7723,1.383,0.514,1.3893,0.6,0.5333,3,1,67,1.285,0.6111,-0.11049999999999999,-0.06659999999999999,0.0010999999999999899,-1.4085,-0.8294999999999999,0.579,0,0,-16,-0.06659999999999999,0.0,0.0,0.0,19,3,0
2025/2026_Padov_Perug_8Round,2025/2026,8.0,Padova,Perugia,0.3854,0.5333,0.4308,0.3415,2.2116,2.4647,0.4751,-0.2531,0.5333,0.4,1,2,86,-2.853,0.2778,0.6383,0.6,0.5625,0.6528,3.6017,1.5316,0.5076,2.0702,0.6,0.6667,3,4,84,2.7,0.7222,-0.25289999999999996,-0.06669999999999998,-0.03250000000000003,-2.3232999999999997,-1.3901000000000003,0.9331,-2,-2,-9,-0.13339999999999996,1.0,0.0,1.0,10,1,0
2025/2026_Padov_Veron_8Round,2025/2026,8.0,Padova,Verona,0.3814,0.5333,0.4242,0.3415,1.9243,2.6399,0.4737,-0.7155,0.5333,0.4,-2,-1,87,-0.431,0.5,0.5532,0.5333,0.5625,0.5455,2.0067,1.7449,0.4824,0.2618,0.6,0.5333,-3,-1,84,0.145,0.5,-0.1718,0.0,-0.008699999999999986,-0.9773000000000001,-0.08240000000000003,0.895,0,1,-3,0.0,0.0,0.0,0.0,10,7,0
2025/2026_Porto_Prata_8Round,2025/2026,8.0,Porto Viro,Prata di Pordenone,0.4792,0.4667,0.5143,0.4348,3.2941,4.5211,0.5192,-1.227,0.6,0.4667,-4,-2,38,0.0,0.5,0.3542,0.4,0.3889,0.375,3.2322,4.3311,0.4396,-1.0989,0.4667,0.4,-2,-1,38,0.0,0.5,0.125,0.06669999999999998,0.0796,-0.1281000000000001,0.06189999999999962,0.1899999999999995,-1,-2,6,0.19999999999999996,1.0,1.0,0.0,19,25,1
2025/2026_Acica_Prata_9Round,2025/2026,9.0,Acicastello,Prata di Pordenone,0.6562,0.5333,0.6667,0.5333,4.0693,3.9797,0.5648,0.0896,0.5333,0.5333,-3,-1,22,0.0,0.5,0.3469,0.4,0.3889,0.3659,2.7145,4.6817,0.4341,-1.9672,0.4667,0.4,-5,-2,39,0.0,0.5,0.3093,0.13329999999999997,0.13069999999999998,2.0568,1.3548,-0.7020000000000004,1,2,15,0.13329999999999997,1.0,1.0,0.0,10,25,0
2025/2026_Avers_Bresc_9Round,2025/2026,9.0,Aversa,Brescia,0.6444,0.6,0.6,0.6333,5.0845,2.4493,0.5483,2.6353,0.6,0.5333,4,4,35,0.0,0.5,0.569,0.5333,0.5957,0.4762,4.3233,3.5906,0.527,0.7328,0.5333,0.4667,4,1,48,0.0,0.5,0.07540000000000002,0.06669999999999998,0.021299999999999986,1.9024999999999999,0.7612000000000005,-1.1412999999999998,3,0,2,0.13329999999999997,1.0,1.0,0.0,8,10,0
2025/2026_Cantù_Sorre_9Round,2025/2026,9.0,Cantù,Sorrento,0.5614,0.6,0.4848,0.6176,4.8629,3.0613,0.5082,1.8016,0.6,0.5333,3,3,47,0.0,0.5,0.5,0.4667,0.4667,0.5238,3.3689,4.0905,0.5025,-0.7216,0.4667,0.4667,-4,-2,16,0.0,0.5,0.06140000000000001,0.13329999999999997,0.005700000000000038,2.5232,1.4939999999999998,-1.0291999999999994,5,7,4,0.13329999999999997,1.0,1.0,0.0,11,15,0
2025/2026_Ciste_Cuneo_9Round,2025/2026,9.0,Cisterna,Cuneo,0.4091,0.3333,0.4722,0.3333,1.2432,3.0104,0.4982,-1.7672,0.5333,0.4,-3,-5,34,0.0,0.5,0.3667,0.4,0.4762,0.3158,1.7492,2.9884,0.4647,-1.2392,0.4,0.4,-3,-2,20,0.0,0.5,0.04239999999999999,-0.06670000000000004,0.033499999999999974,-0.528,-0.506,0.02200000000000024,-3,0,0,0.13329999999999997,1.0,1.0,0.0,16,16,1
2025/2026_Ciste_Veron_9Round,2025/2026,9.0,Verona,Cisterna,0.5579,0.5333,0.5625,0.5506,2.3191,1.5988,0.484,0.7203,0.6,0.5333,2,1,85,2.314,0.7222,0.4222,0.4,0.4865,0.3333,1.7932,2.3383,0.5036,-0.5451,0.5333,0.4,3,1,35,-2.58,0.2778,0.13569999999999993,0.13329999999999997,-0.019600000000000062,1.2654,0.5259000000000003,-0.7394999999999998,0,-1,5,0.19999999999999996,1.0,0.0,1.0,6,11,1
2025/2026_Cuneo_Milan_9Round,2025/2026,9.0,Cuneo,Milano,0.3548,0.4,0.4762,0.3,1.5433,3.0344,0.4538,-1.4911,0.4,0.4,-3,-3,21,0.0,0.5,0.4694,0.4667,0.4603,0.4889,1.3467,2.293,0.4767,-0.9464,0.5333,0.4667,-3,-2,88,0.0,0.5,-0.11459999999999998,-0.06669999999999998,-0.02290000000000003,-0.5447000000000001,0.19659999999999989,0.7414000000000001,-1,0,-10,-0.06669999999999998,0.0,1.0,-1.0,17,7,0
2025/2026_Fano_Porto_9Round,2025/2026,9.0,Fano,Porto Viro,0.3659,0.4667,0.4667,0.3611,3.6542,3.5994,0.4238,0.0548,0.4667,0.4667,5,1,31,0.0,0.5,0.4898,0.5333,0.5278,0.4348,3.9519,3.6216,0.5252,0.3303,0.6,0.4667,5,1,39,0.0,0.5,-0.12390000000000001,-0.06659999999999999,-0.10139999999999999,-0.27549999999999997,-0.2977000000000003,-0.022199999999999775,0,0,-3,0.0,1.0,1.0,0.0,20,17,0
2025/2026_Grott_Perug_9Round,2025/2026,9.0,Grottazzolina,Perugia,0.2895,0.3333,0.3333,0.3333,1.2986,3.1522,0.4174,-1.8535,0.3333,0.3333,-3,-16,28,-3.0,0.3571,0.6421,0.6667,0.5625,0.6575,3.4371,1.4493,0.5091,1.9878,0.6,0.6667,2,5,85,3.0,0.6429,-0.3526,-0.3334,-0.0917,-3.8413,-2.1385,1.7029,-21,-5,-25,-0.3334,1.0,1.0,0.0,26,1,0
2025/2026_Grott_Trent_9Round,2025/2026,9.0,Trento,Grottazzolina,0.5789,0.6,0.5714,0.5714,2.8913,1.5319,0.5044,1.3593,0.6667,0.4667,3,2,85,1.6,0.6429,0.2821,0.3333,0.3214,0.3333,1.1641,3.1426,0.4115,-1.9786,0.3333,0.3333,-3,-17,29,-2.4,0.3571,0.29679999999999995,0.2667,0.09289999999999998,3.3379,1.7272000000000003,-1.6106999999999998,19,6,22,0.3334,1.0,0.0,1.0,4,26,1
2025/2026_Lagon_Pinet_9Round,2025/2026,9.0,Lagonegro,Pineto,0.5217,0.4667,0.5526,0.4444,4.7288,2.8159,0.5538,1.9128,0.6,0.4667,6,1,36,0.0,0.5,0.4048,0.4,0.5833,0.2857,2.7683,4.7078,0.4365,-1.9395,0.6,0.3333,-5,-1,32,0.0,0.5,0.11690000000000006,0.06669999999999998,0.11729999999999996,3.8523,1.9604999999999997,-1.8918999999999997,2,11,12,0.2667,1.0,1.0,0.0,11,23,1
2025/2026_Lube_Moden_9Round,2025/2026,9.0,Lube,Modena,0.5361,0.5333,0.5205,0.5588,2.5753,1.3191,0.5469,1.2562,0.6,0.4667,3,2,87,0.226,0.5,0.5208,0.6667,0.5352,0.4857,2.9132,1.3382,0.5171,1.5751,0.6667,0.5333,3,5,86,-0.645,0.5,0.01529999999999998,-0.13339999999999996,0.02980000000000005,-0.31889999999999996,-0.33789999999999987,-0.019100000000000117,-3,0,-3,0.06669999999999998,1.0,1.0,0.0,5,2,0
2025/2026_Lube_Monza_9Round,2025/2026,9.0,Monza,Lube,0.4433,0.4667,0.3833,0.5319,1.4668,2.2875,0.5128,-0.8207,0.4667,0.4,-3,-1,87,-2.055,0.3889,0.5306,0.4667,0.5135,0.5588,2.4478,1.8368,0.5458,0.611,0.5333,0.4667,-1,-1,88,1.157,0.6111,-0.08729999999999993,0.0,-0.03299999999999992,-1.4317,-0.9809999999999999,0.4507000000000001,0,-2,-15,0.0,1.0,0.0,1.0,20,5,1
2025/2026_Macer_Taran_9Round,2025/2026,9.0,Macerata,Taranto,0.5122,0.5333,0.6,0.381,4.2339,3.3965,0.5212,0.8374,0.5333,0.4,-1,-1,31,0.0,0.5,0.44,0.4667,0.5,0.44,2.8957,4.2329,0.4432,-1.3372,0.5,0.4667,-6,-1,15,0.0,0.5,0.07219999999999999,0.06659999999999999,0.07800000000000001,2.1746,1.3382,-0.8363999999999998,0,5,5,0.06659999999999999,1.0,1.0,0.0,18,23,1
2025/2026_Milan_Veron_9Round,2025/2026,9.0,Milano,Verona,0.4747,0.5333,0.4603,0.5,1.8561,1.9799,0.4783,-0.1238,0.5333,0.5333,2,1,89,-1.075,0.3889,0.5625,0.6,0.5882,0.5506,2.5379,1.2269,0.4864,1.3111,0.6,0.5333,3,2,86,1.607,0.6111,-0.08779999999999999,-0.06669999999999998,-0.008099999999999996,-1.4348999999999998,-0.6818,0.7529999999999999,-1,-1,0,0.0,0.0,0.0,0.0,5,5,0
2025/2026_Moden_Trent_9Round,2025/2026,9.0,Trento,Modena,0.5833,0.6,0.5833,0.5714,2.9389,1.7175,0.5051,1.2214,0.6667,0.4667,1,3,86,1.29,0.6111,0.5258,0.6667,0.5352,0.5,2.9542,1.5813,0.5178,1.3729,0.6667,0.5333,1,6,87,-1.922,0.3889,0.057499999999999996,-0.06669999999999998,-0.012700000000000045,-0.15149999999999997,-0.015300000000000313,0.1362000000000001,-3,0,-1,0.13339999999999996,0.0,0.0,0.0,3,2,1
2025/2026_Monza_Padov_9Round,2025/2026,9.0,Monza,Padova,0.449,0.4667,0.3934,0.5319,1.9404,1.9768,0.5142,-0.0364,0.4667,0.4,2,1,88,1.594,0.7222,0.3776,0.4667,0.4179,0.3415,1.7222,2.7625,0.4724,-1.0402,0.4667,0.4,-2,-2,88,-1.747,0.2778,0.07140000000000002,0.0,0.041800000000000004,1.0038,0.21819999999999995,-0.7857000000000003,3,4,-7,0.06669999999999998,0.0,1.0,-1.0,19,12,1
2025/2026_Padov_Piace_9Round,2025/2026,9.0,Piacenza,Padova,0.5641,0.5333,0.4872,0.6122,2.8588,1.0998,0.5168,1.759,0.6,0.6,3,2,68,1.037,0.6111,0.3737,0.4667,0.4179,0.3333,1.3101,2.8482,0.4702,-1.5381,0.4667,0.4,-3,-3,89,-1.516,0.3889,0.19040000000000007,0.06659999999999999,0.04660000000000003,3.2971,1.5487,-1.7483999999999997,5,6,8,0.19999999999999996,1.0,0.0,1.0,4,12,1
2025/2026_Perug_Piace_9Round,2025/2026,9.0,Perugia,Piacenza,0.6458,0.6667,0.5625,0.6622,3.3215,1.1221,0.5113,2.1994,0.6,0.6667,3,6,86,1.896,0.7222,0.5696,0.6,0.5,0.6122,2.9193,0.8996,0.5195,2.0196,0.6,0.6,3,3,69,-1.763,0.2778,0.07620000000000005,0.06669999999999998,-0.008199999999999985,0.17979999999999974,0.4022000000000001,0.22250000000000014,3,0,1,0.0,0.0,0.0,0.0,1,2,1
2025/2026_Raven_Siena_9Round,2025/2026,9.0,Ravenna,Siena,0.5476,0.5333,0.5263,0.5455,3.1382,4.2539,0.5183,-1.1157,0.6,0.5333,-4,-1,32,0.0,0.5,0.4423,0.4667,0.4118,0.5,3.8393,4.4131,0.4714,-0.5738,0.5333,0.5333,1,1,42,0.0,0.5,0.10529999999999995,0.06659999999999999,0.0469,-0.5418999999999999,-0.7011000000000003,-0.15920000000000023,-2,-5,12,0.06669999999999998,1.0,1.0,0.0,9,21,0
2025/2026_Acica_Raven_10Round,2025/2026,10.0,Acicastello,Ravenna,0.6364,0.5333,0.6429,0.5333,3.3812,4.363,0.5536,-0.9819,0.5333,0.5333,-5,-2,23,0.0,0.5,0.5349,0.4667,0.5,0.5455,3.1297,4.1466,0.5164,-1.0169,0.6,0.5333,-1,-2,33,0.0,0.5,0.10149999999999992,0.06659999999999999,0.03720000000000001,0.03499999999999992,0.25150000000000006,0.21640000000000015,0,-4,-3,0.0,1.0,1.0,0.0,12,9,1
2025/2026_Avers_Macer_10Round,2025/2026,10.0,Aversa,Macerata,0.6304,0.6,0.5769,0.6333,4.2638,3.3468,0.5416,0.917,0.6,0.5333,-4,-1,36,0.0,0.5,0.5238,0.6,0.6129,0.381,4.589,2.8554,0.5282,1.7336,0.5333,0.4,5,1,32,0.0,0.5,0.10659999999999992,0.0,0.013399999999999967,-0.8166,-0.3252000000000006,0.49140000000000006,-2,-9,5,0.19999999999999996,1.0,1.0,0.0,8,13,1
2025/2026_Bresc_Prata_10Round,2025/2026,10.0,Brescia,Prata di Pordenone,0.5763,0.5333,0.5957,0.5,4.7012,3.1898,0.5308,1.5114,0.5333,0.5333,4,2,49,0.0,0.5,0.36,0.4667,0.3889,0.381,3.5473,3.7314,0.4417,-0.1841,0.4667,0.4667,5,1,40,0.0,0.5,0.21630000000000005,0.06659999999999999,0.08910000000000007,1.6955,1.1539000000000001,-0.5415999999999999,1,-1,14,0.06659999999999999,1.0,1.0,0.0,9,23,1
2025/2026_Cantù_Pinet_10Round,2025/2026,10.0,Cantù,Pineto,0.5517,0.5333,0.4706,0.6176,4.5816,3.3158,0.5081,1.2658,0.5333,0.5333,0,-1,48,0.0,0.5,0.3953,0.4,0.5833,0.2759,2.8689,4.6969,0.435,-1.828,0.6,0.3333,-2,-2,33,0.0,0.5,0.15639999999999998,0.13329999999999997,0.0731,3.0938,1.7127,-1.3811000000000004,1,2,10,0.2,1.0,1.0,0.0,13,23,1
2025/2026_Ciste_Lube_10Round,2025/2026,10.0,Cisterna,Lube,0.413,0.4,0.4865,0.3158,1.476,2.5643,0.4982,-1.0883,0.5333,0.4,-3,-1,36,-2.406,0.2778,0.5253,0.4667,0.5135,0.5429,2.0883,2.1996,0.544,-0.1112,0.5333,0.4,-2,-2,89,2.253,0.7222,-0.11230000000000001,-0.06669999999999998,-0.04580000000000006,-0.9771000000000001,-0.6122999999999998,0.3646999999999996,1,-1,-8,0.13329999999999997,1.0,1.0,0.0,14,6,0
